,Unnamed: 0,run,lumi,hname,metype,entries,xmax,xmin,xbins,ymax,ymin,ybins,good,good_pixel,bin_0,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28,bin_29,bin_30,bin_31,bin_32,bin_33,bin_34,bin_35,bin_36,bin_37,bin_38,bin_39,bin_40,bin_41,bin_42,bin_43,bin_44,bin_45,bin_46,bin_47,bin_48,bin_49,bin_50,bin_51,bin_52,bin_53,bin_54,bin_55,bin_56,bin_57,bin_58,bin_59,bin_60,bin_61,bin_62,bin_63,bin_64,bin_65,bin_66,bin_67,bin_68,bin_69,bin_70,bin_71,bin_72,bin_73,bin_74,bin_75,bin_76,bin_77,bin_78,bin_79,bin_80,bin_81,bin_82,bin_83,bin_84,bin_85,bin_86,bin_87,bin_88,bin_89,bin_90,bin_91,bin_92,bin_93,bin_94,bin_95,bin_96,bin_97,bin_98,bin_99,bin_100,bin_101,y_pred,y
383,18133,297180,100,chargeInner_PXLayer_1,3,93957,80000.0,0.0,100,1.0,0.0,1,0,0,0,15,107,268,447,664,825,1024,1191,1306,1334,1399,1504,1599,1669,1688,1771,1891,2007,2143,2344,2374,2494,2560,2659,2809,2815,2871,2812,2864,2923,2869,2807,2700,2636,2579,2555,2272,2227,2022,1845,1742,1532,1409,1203,1193,961,838,776,684,598,543,468,423,363,297,306,271,249,236,189,175,194,143,140,133,114,124,103,104,94,79,79,74,63,83,57,61,50,42,40,52,44,29,28,29,33,24,19,22,24,24,20,22,24,24,11,14,19,17,15,341,0.651842,2
384,18137,297180,104,chargeInner_PXLayer_1,3,92223,80000.0,0.0,100,1.0,0.0,1,0,0,0,16,128,288,438,638,818,1113,1136,1268,1239,1375,1489,1538,1578,1676,1700,1885,2009,2233,2236,2339,2459,2510,2712,2690,2768,2813,2739,2818,2777,2723,2779,2746,2621,2523,2412,2249,2168,2014,1853,1704,1450,1367,1240,1130,944,843,741,642,589,509,474,394,364,323,266,271,248,232,234,192,164,154,148,132,131,110,114,94,89,82,75,69,66,56,62,53,49,45,36,46,37,34,39,25,24,26,27,33,29,25,18,20,16,19,19,9,16,13,8,340,0.5098566,2
385,12843,297411,49,chargeInner_PXLayer_1,3,56770,80000.0,0.0,100,1.0,0.0,1,1,1,0,34,155,278,417,493,631,713,780,814,850,835,885,891,888,948,1018,1047,1114,1181,1169,1301,1391,1455,1547,1559,1659,1706,1767,1758,1752,1675,1731,1714,1592,1545,1523,1374,1354,1205,1117,1013,970,893,766,717,644,581,471,426,396,367,312,281,235,227,182,170,182,145,142,117,104,92,81,75,86,57,70,52,60,49,50,47,41,29,45,41,26,44,38,31,26,26,19,22,23,22,16,14,16,8,18,15,12,18,8,13,12,16,13,232,0.5928111,2
386,5838,299065,211,chargeInner_PXLayer_1,3,13548,80000.0,0.0,100,1.0,0.0,1,1,1,0,1,12,21,37,35,41,61,72,77,95,116,135,181,214,231,268,310,357,403,454,462,503,613,620,632,622,617,583,574,531,453,438,461,396,317,273,271,236,176,173,133,136,100,101,89,90,70,50,45,46,52,29,43,30,35,26,31,20,25,12,14,28,16,19,7,11,12,22,9,11,14,9,7,14,10,1,4,3,12,5,5,3,6,4,2,3,5,3,2,4,1,3,1,2,1,0,2,3,3,1,31,0.5739116,2
387,7400,299065,224,chargeInner_PXLayer_1,3,11455,80000.0,0.0,100,1.0,0.0,1,1,1,0,7,13,22,37,40,44,56,64,74,75,94,114,158,160,160,220,268,312,351,393,391,476,495,509,492,479,486,496,497,448,396,331,344,313,301,264,214,205,168,160,141,113,126,77,65,56,57,49,52,38,38,30,18,25,33,20,25,20,17,15,26,25,14,13,10,20,18,10,10,9,10,10,7,10,9,7,5,11,5,6,7,4,5,2,3,3,3,5,2,1,0,1,3,3,1,5,1,0,0,0,29,0.5281571,2
388,7401,299065,225,chargeInner_PXLayer_1,3,11360,80000.0,0.0,100,1.0,0.0,1,1,1,0,5,8,24,29,42,62,48,58,59,85,105,122,135,175,176,218,231,311,358,394,432,440,484,491,520,510,509,466,459,449,390,372,337,285,259,263,217,186,164,141,125,109,100,97,82,68,54,58,52,49,39,32,25,27,26,18,29,22,19,21,17,10,15,16,14,12,9,11,10,11,5,5,13,13,7,8,6,3,3,6,2,9,3,2,6,5,3,2,4,3,4,2,5,3,4,2,1,2,0,1,32,0.15727432,2
389,3307,297181,35,chargeInner_PXLayer_1,3,92276,80000.0,0.0,100,1.0,0.0,1,0,0,0,14,115,251,401,582,792,975,1060,1150,1325,1384,1495,1555,1696,1751,1799,1947,2002,2171,2333,2340,2545,2663,2660,2734,2880,2860,2933,2970,2753,2802,2733,2697,2535,2566,2335,2233,2054,1898,1802,1655,1545,1332,1185,1055,931,885,724,629,600,492,444,404,346,316,283,241,252,222,190,150,161,159,151,131,125,125,116,97,89,86,81,71,64,57,63,69,60,39,45,48,47,46,32,43,29,30,28,20,25,17,23,18,22,22,20,13,10,19,11,292,0.33434495,2
390,4726,297181,16,chargeInner_PXLayer_1,3,91593,80000.0,0.0,100,1.0,0.0,1,0,0,0,9,98,244,420,608,843,981,1090,1186,1302,1367,1462,1491,1646,1725,1754,1868,2038,2119,2313,2389,2406,2589,2679,2737,2807,2967,2801,2804,2827,2766,2686,2593,2522,2462,2357,2297,2074,1976,1784,1640,1488,1343,1167,1067,935,881,756,642,586,531,485,458,354,350,274,242,227,217,215,172,170,154,132,121,123,92,97,96,83,77,78,69,65,64,44,49,45,52,46,43,30,34,41,25,18,31,24,31,32,22,20,26,19,20,13,23,16,14,12,325,0.48447448,2
391,5088,297181,24,chargeInner_PXLayer_1,3,93291,80000.0,0.0,100,1.0,0.0,1,0,0,0,16,91,278,419,616,813,927,1082,1217,1292,1469,1467,1549,1709,1747,1940,1969,2012,2238,2386,2425,2509,2688,2703,2811,2853,2874,2838,2846,2885,2763,2810,2702,2663,2563,2388,2270,2141,1964,1731,1678,1547,1328,1201,1049,1011,849,752,671,576,498,472,430,383,329,307,236,243,174,192,177,175,145,143,125,136,107,105,87,93,85,71,62,66,71,46,62,54,42,43,42,46,37,27,33,23,29,26,30,23,27,22,21,16,15,18,23,16,12,12,308,0.23090188,2
392,6183,297660,120,chargeInner_PXLayer_1,3,182177,80000.0,0.0,100,1.0,0.0,1,0,1,0,67,321,549,735,964,1047,1198,1416,1602,1841,1958,2353,2600,3018,3354,3768,4194,4487,5011,5313,5786,6075,6391,6447,6727,6705,6750,6777,6530,6338,6393,5970,5492,5201,4927,4429,4002,3632,3235,2766,2650,2275,2115,1700,1627,1355,1288,1114,1018,925,818,659,675,553,513,478,426,408,351,336,295,266,245,234,228,190,158,161,172,146,132,111,120,123,97,114,108,80,79,56,69,67,55,65,60,57,48,50,39,47,41,41,32,25,28,26,31,30,21,23,554,0.48618564,2
393,6184,297660,121,chargeInner_PXLayer_1,3,171516,80000.0,0.0,100,1.0,0.0,1,0,1,0,58,274,541,721,891,1035,1093,1307,1460,1694,1897,2118,2464,2852,3152,3497,3952,4248,4771,4993,5421,5727,5910,6171,6236,6395,6399,6379,6176,6061,5860,5666,5249,4943,4630,4193,3829,3496,2957,2741,2464,2151,1922,1662,1522,1311,1116,1024,891,817,728,669,615,531,503,443,392,350,335,328,279,261,242,218,177,202,175,146,148,120,129,131,108,103,95,107,77,77,88,74,69,69,55,54,62,47,45,41,48,44,42,27,51,23,28,26,37,22,21,15,502,0.6595597,2
394,6187,297660,187,chargeInner_PXLayer_1,3,108338,80000.0,0.0,100,1.0,0.0,1,0,1,0,28,124,264,337,486,584,593,735,836,960,1128,1283,1557,1733,2024,2277,2602,2951,3069,3513,3618,3904,4020,4002,4084,4239,4159,4159,4043,3865,3818,3526,3273,2999,2859,2493,2232,2060,1858,1638,1493,1275,1140,1029,863,746,741,655,541,480,437,405,359,305,283,276,244,237,202,182,175,159,133,119,122,105,110,106,86,68,83,68,67,53,64,55,48,57,54,37,37,42,34,26,23,29,24,28,26,24,16,22,22,20,13,18,14,13,13,17,282,0.23447679,2
395,6479,297660,68,chargeInner_PXLayer_1,3,177805,80000.0,0.0,100,1.0,0.0,1,0,1,0,63,287,542,750,894,1139,1209,1441,1546,1879,2034,2284,2573,2859,3301,3627,4155,4492,4815,5265,5455,5901,6057,6305,6486,6616,6456,6522,6572,6181,5943,5849,5466,5058,4605,4254,3934,3720,3275,2827,2498,2270,1959,1811,1551,1385,1253,1102,945,906,771,656,668,549,483,490,421,415,334,310,321,243,243,201,211,206,186,166,155,138,153,106,96,98,91,99,61,85,77,76,78,69,46,64,56,49,40,40,41,35,37,26,41,38,37,35,31,30,23,18,545,0.3020135,2
396,6481,297660,70,chargeInner_PXLayer_1,3,182706,80000.0,0.0,100,1.0,0.0,1,0,1,0,70,314,618,830,976,1127,1308,1481,1713,1814,2089,2330,2609,3055,3415,3737,4171,4515,4937,5262,5744,6001,6200,6528,6648,6682,6704,6627,6665,6389,6201,5896,5500,5383,4744,4407,4122,3611,3273,2893,2660,2307,2110,1760,1644,1453,1331,1141,982,894,772,681,692,581,521,495,432,384,402,311,290,264,260,226,210,202,202,149,150,140,125,135,111,108,110,111,82,102,72,69,82,70,62,47,57,65,65,46,45,43,42,38,40,26,40,35,28,21,13,20,561,0.17736563,2
397,6482,297660,72,chargeInner_PXLayer_1,3,181140,80000.0,0.0,100,1.0,0.0,1,0,1,0,70,318,575,805,899,1064,1285,1419,1581,1732,2078,2306,2547,2955,3417,3716,4240,4606,4950,5340,5672,5864,6176,6498,6532,6600,6681,6642,6661,6441,6121,5761,5562,5094,4834,4448,4031,3484,3337,2852,2680,2314,1999,1813,1627,1428,1302,1110,985,922,804,715,612,582,510,490,418,385,349,338,292,237,253,228,225,186,169,177,147,151,137,133,119,109,116,83,93,96,91,82,72,65,59,52,58,51,60,52,40,37,40,38,43,29,36,25,28,36,36,21,561,0.4478538,2
398,6483,297660,73,chargeInner_PXLayer_1,3,177787,80000.0,0.0,100,1.0,0.0,1,0,1,0,78,287,554,743,1008,1148,1241,1399,1625,1744,2056,2324,2651,2962,3296,3652,4124,4415,4592,5212,5575,5714,6041,6307,6399,6598,6510,6589,6420,6299,6053,5788,5428,5083,4557,4292,3927,3535,3274,2894,2607,2266,2047,1805,1548,1326,1252,1064,949,823,772,721,618,588,517,460,428,379,340,352,287,291,235,219,217,222,169,164,153,139,128,138,116,106,114,103,77,79,85,71,63,70,70,47,61,59,45,48,41,44,40,37,39,35,36,29,25,25,27,21,556,0.23261622,2
399,6484,297660,74,chargeInner_PXLayer_1,3,184611,80000.0,0.0,100,1.0,0.0,1,0,1,0,58,306,608,751,979,1176,1316,1483,1625,1831,2097,2331,2745,3030,3532,3782,4167,4607,4996,5325,5764,5982,6398,6454,6748,6898,6905,6644,6619,6569,6090,5979,5582,5313,4917,4474,4110,3761,3288,2934,2636,2385,2027,1888,1640,1429,1253,1140,1031,888,793,758,660,550,501,487,408,416,346,350,301,288,246,238,215,208,224,198,175,145,133,154,119,127,111,106,110,84,96,71,70,64,82,67,62,54,58,55,42,48,27,28,34,39,21,30,39,33,29,25,595,0.28355628,2
400,7973,297660,75,chargeInner_PXLayer_1,3,181803,80000.0,0.0,100,1.0,0.0,1,0,1,0,61,336,563,784,978,1119,1328,1377,1655,1770,2075,2275,2717,3031,3451,3755,4123,4558,4897,5317,5678,5975,6307,6564,6559,6703,6690,6632,6361,6529,6137,5944,5567,5186,4858,4473,4045,3529,3252,2893,2593,2293,2050,1799,1562,1512,1216,1117,976,908,787,703,614,555,558,459,420,398,349,330,296,286,212,199,193,211,197,167,151,169,135,112,117,115,99,92,93,76,93,92,79,62,80,51,53,59,60,48,46,50,34,36,32,30,36,29,29,27,24,22,560,0.18186054,2
401,7974,297660,76,chargeInner_PXLayer_1,3,184158,80000.0,0.0,100,1.0,0.0,1,0,1,0,77,315,578,798,962,1169,1249,1420,1670,1789,2082,2328,2679,2987,3449,3817,4080,4642,4973,5516,5772,6029,6275,6513,6772,6745,6850,6776,6585,6382,6240,6029,5669,5264,4787,4447,4098,3745,3310,2930,2560,2371,2135,1860,1615,1431,1267,1106,1015,917,851,671,686,542,542,490,441,413,348,352,323,303,227,239,259,218,188,169,169,154,127,131,118,122,105,97,99,94,89,77,63,78,57,56,60,74,42,49,46,32,42,46,34,27,36,25,37,35,24,28,548,0.3957891,2
402,7978,297660,80,chargeInner_PXLayer_1,3,179892,80000.0,0.0,100,1.0,0.0,1,0,1,0,80,301,584,795,954,1100,1288,1344,1646,1693,2019,2184,2625,2937,3325,3698,4142,4443,5025,5325,5649,5979,6199,6517,6586,6669,6523,6624,6509,6385,6055,5761,5420,5245,4590,4327,4043,3633,3209,2886,2523,2290,2021,1832,1638,1387,1224,1128,954,818,789,698,618,583,564,489,416,370,365,306,307,286,234,238,211,180,190,174,151,141,140,148,111,112,93,87,96,86,79,65,73,63,43,57,60,58,61,35,47,42,38,38,35,26,26,25,22,27,28,31,598,0.25878534,2
403,7979,297660,81,chargeInner_PXLayer_1,3,183498,80000.0,0.0,100,1.0,0.0,1,0,1,0,83,286,628,767,929,1154,1278,1449,1605,1790,2151,2343,2675,3118,3367,3777,4193,4460,4876,5354,5623,6056,6258,6420,6760,6820,6863,6769,6554,6387,6342,5743,5620,5317,4738,4462,4087,3659,3245,2976,2604,2334,2138,1854,1706,1450,1327,1106,1018,917,788,734,655,607,573,474,450,377,353,344,283,292,259,248,233,202,176,183,167,157,114,127,132,111,116,96,108,76,73,72,64,70,74,60,66,72,46,57,37,53,42,40,26,36,28,30,31,20,14,22,594,0.45745915,2
404,8170,297660,82,chargeInner_PXLayer_1,3,174621,80000.0,0.0,100,1.0,0.0,1,0,1,0,56,292,506,762,924,1104,1246,1363,1575,1764,1919,2240,2482,2849,3393,3552,4078,4386,4826,5080,5397,5669,5971,6024,6402,6301,6353,6368,6198,6181,5959,5682,5332,4983,4547,4238,3980,3468,3208,2880,2557,2303,2009,1727,1532,1397,1213,1095,941,813,750,706,632,557,520,472,430,355,341,342,289,268,280,197,234,178,148,172,138,139,120,142,119,118,118,97,87,95,96,71,57,60,46,58,51,39,43,38,34,31,45,29,42,24,31,17,30,35,21,28,526,0.5446896,2
405,8171,297660,83,chargeInner_PXLayer_1,3,183569,80000.0,0.0,100,1.0,0.0,1,0,1,0,83,306,600,791,974,1127,1270,1382,1633,1861,2142,2288,2611,2960,3373,3885,4171,4689,5091,5317,5618,5897,6417,6532,6501,6658,6885,6851,6516,6415,6382,5949,5627,5247,4758,4379,4047,3621,3284,2922,2686,2442,2088,1868,1634,1457,1283,1128,982,847,768,764,680,606,525,491,456,383,350,375,318,296,285,234,217,194,194,180,148,123,141,137,118,121,102,105,87,98,75,82,75,66,68,74,50,48,55,39,39,35,62,32,37,30,29,27,19,28,34,24,570,0.43021688,2
406,8172,297660,84,chargeInner_PXLayer_1,3,186175,80000.0,0.0,100,1.0,0.0,1,0,1,0,89,336,567,809,969,1086,1291,1517,1667,1850,2037,2320,2701,3073,3470,3887,4230,4640,5096,5478,5946,6046,6381,6660,6719,6820,6949,6805,6785,6487,6344,5790,5626,5331,4860,4568,4155,3664,3402,2934,2710,2395,2126,1923,1639,1487,1258,1156,1033,918,871,733,688,576,532,487,413,380,356,322,339,295,281,235,206,195,170,204,162,142,125,120,133,112,125,115,105,86,73,73,72,63,66,67,51,54,61,46,63,51,45,31,34,40,40,30,42,24,24,26,561,0.32824233,2
407,8174,297660,88,chargeInner_PXLayer_1,3,182998,80000.0,0.0,100,1.0,0.0,1,0,1,0,69,317,572,726,918,1133,1203,1411,1645,1769,1996,2353,2648,2951,3388,3823,4121,4625,4925,5481,5682,6096,6380,6501,6620,6722,6679,6734,6608,6203,6351,5905,5601,5275,4951,4454,3984,3629,3236,2873,2559,2337,2119,1856,1591,1437,1278,1173,995,962,768,706,684,582,520,517,439,377,385,363,315,261,252,254,226,227,187,189,154,156,121,139,94,132,115,108,103,105,81,79,80,81,61,78,55,52,57,36,49,48,48,41,50,43,35,32,29,22,13,32,552,0.62057817,2
408,8175,297660,89,chargeInner_PXLayer_1,3,188416,80000.0,0.0,100,1.0,0.0,1,0,1,0,75,330,599,790,957,1124,1242,1472,1685,1868,2033,2423,2666,3093,3473,3933,4208,4664,5145,5531,5928,6257,6359,6597,6803,7006,7079,7110,6819,6651,6520,6071,5854,5357,4907,4547,4133,3750,3452,3077,2641,2358,2118,1892,1691,1497,1267,1114,1009,918,817,757,711,614,592,514,437,408,358,357,323,296,276,209,213,218,196,186,172,135,138,118,121,115,111,99,94,93,73,76,72,74,72,65,62,46,49,37,50,49,45,35,50,36,28,37,32,30,29,24,574,0.67732275,2
409,8176,297660,90,chargeInner_PXLayer_1,3,179398,80000.0,0.0,100,1.0,0.0,1,0,1,0,69,292,557,732,935,1039,1200,1398,1596,1719,1988,2241,2598,2995,3284,3635,4296,4354,4901,5272,5613,6049,6272,6357,6501,6537,6530,6537,6520,6351,5993,5690,5523,5178,4716,4344,3965,3583,3175,2889,2554,2252,2038,1858,1621,1486,1310,1117,1012,899,804,677,642,622,491,492,460,431,339,307,270,293,257,231,207,185,186,174,151,144,141,129,122,103,125,112,96,92,67,70,56,68,63,65,53,77,33,53,47,47,37,32,32,34,36,23,27,28,20,20,556,0.69450754,2
410,8795,297660,60,chargeInner_PXLayer_1,3,178095,80000.0,0.0,100,1.0,0.0,1,0,1,0,47,270,537,761,937,1057,1162,1469,1603,1751,2030,2291,2644,2919,3365,3710,4063,4560,4837,5099,5690,5819,6193,6454,6483,6585,6605,6541,6440,6091,5900,5669,5392,5077,4680,4341,4004,3538,3210,2915,2542,2225,2084,1841,1543,1393,1245,1090,939,846,749,724,622,581,470,518,400,377,365,328,275,284,228,224,217,195,189,159,159,144,133,126,113,96,89,89,94,81,85,81,62,74,53,56,50,55,47,52,40,36,43,39,45,23,37,34,36,28,18,23,562,0.23548551,2
411,8797,297660,62,chargeInner_PXLayer_1,3,182723,80000.0,0.0,100,1.0,0.0,1,0,1,0,50,301,569,758,974,1181,1296,1464,1742,1875,2105,2209,2660,3017,3425,3811,4167,4506,5051,5267,5756,5920,6140,6577,6760,6701,6668,6694,6576,6475,6252,5675,5639,5229,4897,4285,4024,3670,3277,2937,2553,2342,2078,1763,1643,1437,1309,1133,1011,881,789,746,644,644,513,464,408,401,358,345,299,260,231,234,245,194,160,168,161,154,154,145,118,92,103,93,99,91,91,80,77,69,62,74,53,62,60,38,62,50,50,28,37,31,19,37,21,32,23,24,600,0.1689915,2
412,8798,297660,63,chargeInner_PXLayer_1,3,181031,80000.0,0.0,100,1.0,0.0,1,0,1,0,67,278,574,785,989,1217,1311,1442,1568,1851,2009,2347,2671,2998,3363,3841,4140,4410,4966,5259,5614,5861,6198,6409,6609,6626,6678,6618,6474,6398,6179,5794,5655,5201,4799,4474,3802,3523,3354,2858,2605,2378,1998,1789,1594,1447,1183,1180,979,815,773,706,634,590,522,470,456,404,350,362,287,293,270,245,247,191,183,123,149,131,142,112,125,109,114,99,101,85,92,85,86,72,67,57,50,45,52,52,36,39,35,40,35,41,35,31,27,37,19,22,525,0.16930121,2
413,20774,297660,86,chargeInner_PXLayer_1,3,172172,80000.0,0.0,100,1.0,0.0,1,0,1,0,68,318,531,806,828,1010,1212,1349,1550,1689,1879,2216,2490,2743,3243,3546,3982,4352,4608,5116,5386,5790,5860,6116,6258,6287,6198,6383,6013,6089,5737,5524,5196,4848,4560,4317,3894,3457,3096,2816,2543,2232,1883,1699,1466,1334,1221,1095,971,851,753,724,607,548,491,466,406,376,337,301,287,299,225,252,192,211,189,172,148,128,129,134,102,92,93,99,82,92,81,68,69,68,50,63,64,64,50,37,42,44,37,35,39,36,31,27,28,21,25,24,578,0.46260405,2
414,20775,297660,87,chargeInner_PXLayer_1,3,184855,80000.0,0.0,100,1.0,0.0,1,0,1,0,65,278,609,794,948,1161,1321,1473,1582,1792,2039,2350,2682,3045,3186,3841,4254,4742,5026,5373,5860,6083,6366,6629,6791,6777,6919,6817,6636,6409,6077,6021,5671,5255,4917,4558,4165,3733,3301,2979,2571,2326,2037,1824,1647,1535,1275,1163,1013,952,830,700,657,593,492,447,458,400,358,357,310,272,292,200,254,199,201,171,152,143,114,130,139,121,92,105,83,95,81,77,73,70,62,67,52,51,75,46,36,46,44,41,32,44,31,24,18,23,28,22,579,0.48159757,2
415,20776,297660,91,chargeInner_PXLayer_1,3,176844,80000.0,0.0,100,1.0,0.0,1,0,1,0,66,296,586,729,939,1117,1202,1359,1588,1738,1980,2263,2628,2971,3185,3669,4067,4422,4797,5229,5491,5877,6098,6305,6435,6514,6582,6407,6408,6237,5951,5766,5330,4925,4573,4250,3926,3510,3296,2882,2504,2284,1921,1887,1601,1352,1249,1043,931,908,782,763,624,562,505,431,391,385,340,327,302,300,256,218,208,195,160,171,132,130,133,123,90,97,99,91,92,83,89,76,60,61,56,73,57,64,56,45,44,52,46,37,22,43,32,27,26,30,20,23,541,0.25751153,2
416,9750,299064,1,chargeInner_PXLayer_1,3,21366,80000.0,0.0,100,1.0,0.0,1,0,1,0,8,22,46,70,104,105,108,127,130,162,183,216,231,310,378,400,502,535,613,665,777,791,827,894,928,941,945,906,903,816,750,746,652,583,570,454,414,378,331,266,275,200,212,154,161,151,119,117,100,61,61,59,50,52,45,54,46,48,36,37,23,25,27,26,31,20,22,19,16,11,16,13,11,17,10,18,9,12,13,10,16,7,7,11,8,8,12,5,4,9,3,2,5,5,8,6,2,2,2,2,68,0.5240468,2
417,17079,299000,5,chargeInner_PXLayer_1,3,9551,80000.0,0.0,100,1.0,0.0,1,1,1,0,1,8,20,29,43,43,52,61,65,63,91,84,116,143,170,214,202,236,287,285,318,347,364,401,396,431,447,380,386,352,361,330,309,269,242,212,218,157,137,107,104,109,77,82,60,57,49,56,34,48,35,34,26,20,30,19,15,17,21,20,14,13,11,9,11,6,11,11,9,5,11,14,4,8,5,9,6,13,5,5,2,3,2,4,1,4,4,4,1,1,2,0,3,3,2,2,1,0,2,3,37,0.34250653,2
418,10067,297425,49,chargeInner_PXLayer_1,3,190566,80000.0,0.0,100,1.0,0.0,1,1,1,0,59,424,834,1179,1526,1866,2124,2395,2525,2610,2704,2876,2998,3135,3321,3612,3875,3977,4090,4533,4755,4870,5147,5332,5600,5542,5678,6043,5852,5975,5840,5684,5410,5345,5202,4898,4606,4405,4128,3789,3370,3121,2763,2535,2273,2100,1743,1571,1433,1245,1108,1053,867,826,732,673,594,599,488,428,441,347,356,325,283,258,257,199,200,197,186,193,154,137,130,144,115,111,114,95,96,97,98,72,88,70,54,73,62,64,56,51,62,37,43,31,29,42,33,38,842,0.17482544,2
419,10109,297425,31,chargeInner_PXLayer_1,3,196654,80000.0,0.0,100,1.0,0.0,1,1,1,0,72,465,841,1263,1677,1863,2232,2313,2447,2694,2806,2778,3036,3229,3463,3562,3747,4160,4460,4611,4782,5150,5348,5528,5733,5861,5994,6052,6026,6118,5893,5969,5792,5603,5376,5218,4677,4366,4200,3899,3532,3257,2792,2631,2330,2076,1862,1636,1511,1334,1182,1049,983,915,813,650,660,540,524,478,428,416,372,325,316,269,273,245,249,196,212,158,168,153,140,123,131,116,100,95,90,97,96,74,93,72,72,60,40,59,58,56,51,47,35,51,41,39,34,34,911,0.61915904,2
420,11218,297425,23,chargeInner_PXLayer_1,3,201069,80000.0,0.0,100,1.0,0.0,1,1,1,0,83,424,911,1288,1538,2026,2248,2548,2551,2778,2930,2913,3038,3280,3517,3771,3934,4276,4346,4716,4950,5267,5396,5610,5884,5939,6071,6229,5997,6236,6162,5956,5781,5669,5409,5244,4823,4747,4255,4090,3597,3314,3054,2737,2342,2195,1894,1711,1520,1299,1215,1079,955,859,764,700,628,617,546,466,458,385,359,341,293,282,265,245,216,208,197,200,166,171,150,153,132,124,122,104,103,101,100,85,85,66,85,67,75,66,55,49,57,55,49,56,30,39,40,37,875,0.41173548,2
421,11370,297425,52,chargeInner_PXLayer_1,3,194788,80000.0,0.0,100,1.0,0.0,1,1,1,0,85,420,854,1231,1611,1924,2050,2329,2677,2684,2737,2837,3079,3227,3399,3602,3950,3986,4299,4543,4808,5090,5281,5468,5459,5892,5985,6077,6064,6000,6201,5853,5815,5592,5176,5004,4711,4471,4154,3842,3432,3123,2869,2647,2281,2010,1827,1548,1424,1245,1128,983,918,796,750,722,583,546,505,471,403,412,348,327,289,286,285,243,231,183,205,160,170,178,120,145,138,122,95,110,94,92,89,82,73,77,74,65,79,46,57,44,45,47,52,38,38,31,28,41,871,0.25830802,2
422,11371,297425,53,chargeInner_PXLayer_1,3,200833,80000.0,0.0,100,1.0,0.0,1,1,1,0,80,414,910,1331,1700,1974,2197,2496,2599,2777,2811,2902,3083,3350,3502,3651,3946,4151,4393,4724,4983,5219,5531,5672,5892,6017,6027,6131,6267,6292,6176,6032,5950,5695,5449,5194,4868,4620,4256,3863,3620,3271,2977,2737,2392,2121,1970,1600,1487,1278,1135,1044,952,884,726,700,630,547,546,467,422,401,390,336,269,284,249,223,209,177,173,182,186,164,153,140,143,130,117,100,103,98,88,78,76,84,76,61,60,50,58,54,44,65,49,37,47,37,53,36,922,0.26344985,2
423,11373,297425,55,chargeInner_PXLayer_1,3,196677,80000.0,0.0,100,1.0,0.0,1,1,1,0,71,462,923,1245,1607,1923,2156,2310,2460,2558,2858,2910,3048,3175,3432,3647,4011,4096,4390,4471,4891,5145,5228,5565,5603,6079,5898,6151,6097,6151,5977,6045,5749,5609,5424,5077,4780,4468,4185,3818,3602,3260,2922,2638,2381,2056,1836,1584,1444,1256,1144,1048,878,859,768,654,607,583,502,440,427,380,354,303,309,274,266,208,213,197,187,188,174,157,129,159,141,119,116,114,90,67,103,81,85,92,78,75,67,74,62,46,45,48,34,48,36,47,38,41,850,0.53346545,2
424,11375,297425,57,chargeInner_PXLayer_1,3,190082,80000.0,0.0,100,1.0,0.0,1,1,1,0,76,442,838,1217,1555,1890,2081,2325,2426,2445,2631,2839,3047,3118,3372,3481,3838,4056,4238,4496,4710,4956,5249,5375,5569,5593,5733,5832,5884,5808,5848,5654,5599,5379,5104,4920,4710,4250,4092,3696,3300,3081,2840,2484,2256,2036,1825,1577,1422,1310,1112,944,889,795,686,681,615,519,492,489,404,386,350,304,300,250,244,220,222,207,195,181,155,147,143,152,137,126,108,105,103,79,75,90,77,74,67,64,69,62,47,60,40,45,50,35,45,43,43,19,834,0.19810703,2
425,11376,297425,58,chargeInner_PXLayer_1,3,194895,80000.0,0.0,100,1.0,0.0,1,1,1,0,72,478,906,1197,1608,1894,2083,2313,2389,2561,2697,2825,3016,3274,3415,3445,3871,4164,4384,4487,4794,5116,5253,5515,5730,5814,5851,5930,6095,6153,6052,5923,5693,5442,5246,5126,4814,4678,4242,3779,3498,3230,2913,2689,2308,2014,1748,1658,1391,1206,1133,1077,963,842,771,685,596,518,532,421,389,371,417,329,281,257,228,218,230,206,185,178,144,134,163,128,114,120,107,118,96,106,91,74,74,65,75,82,58,57,48,47,44,65,54,38,45,40,47,31,823,0.8201838,2
426,11378,297425,60,chargeInner_PXLayer_1,3,189871,80000.0,0.0,100,1.0,0.0,1,1,1,0,67,382,830,1168,1520,1894,2114,2284,2463,2525,2623,2812,2889,3111,3331,3564,3811,3921,4219,4455,4539,4851,5144,5241,5495,5662,5789,5905,5954,5892,5784,5691,5650,5522,5337,4834,4621,4351,4118,3757,3419,3055,2860,2486,2227,1953,1831,1637,1444,1261,1118,1054,897,776,736,649,598,571,503,461,403,368,373,292,278,222,247,223,221,200,173,170,156,165,145,123,121,103,90,109,89,86,84,94,70,68,69,71,74,65,59,42,44,44,49,43,34,34,35,34,845,0.82033306,2
